Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
409297486ee8362ef6c4842e23b898531fa327eb4540dd042940c52550c420f4,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.3274452494,52.7248528209,On or near SEAGRAVE CLOSE,E01025934,North West Leicestershire 009C,No further action at this time
ef66003356a64b7bedfcb1920826e5ada6d88b22b8edce2fa231662d0254b9ce,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.33234701944,52.7199541254,On or near CLARKE ROAD,E01025933,North West Leicestershire 009B,No further action at this time
b5fbe42a6cd1c23a67df2a67e50f7fe882d5aceb91923c94429fdfd1e4bcf1eb,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.33846451666,52.839083416,On or near EATON ROAD,E01025927,North West Leicestershire 001D,No further action at this time
a125255c462a6f8571b409f97879a26910c5873dfedd6d78811b3691e5acf52a,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.48788629447,52.7479302073,On or near ABBEY CLOSE,E01025920,North West Leicestershire 006C,No further action at this time
6e221ebcd41bb0cb59f9cbf962bf67008f5a4b97401e5279344dcb80a55ac2ef,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.51082981668,52.7045979039,On or near Parking Area,E01025949,North West Leicestershire 012D,No further action at this time
f6e6c61e56ad27861ee8c4fec623125f1d29b7d24820b74f6f84c2ff698d301e,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.28035132784,52.8350597711,On or near PLEASANT PLACE,E01025946,North West Leicestershire 002D,No further action at this time
a9dd3b10592be9b5c8c7f384ad69a785c89441b480411136c7b0356030b47d10,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.52291410554,52.7391854313,On or near DE RUTHYN CLOSE,E01025951,North West Leicestershire 008B,Offender given a caution
9e25c1a22de422a513a091dc96f26ff98e6027f4d1995e5ea85ed80275e33564,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.23078687857,52.7534642596,On or near CRICKET LANE,E01025710,Charnwood 010B,No further action at this time
ca4eabac1e43b267a93c676252f5709ecf01752fa838e6ba0fb88b03b742062a,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.22043192287,52.7641574177,On or near OAKLANDS AVENUE,E01025709,Charnwood 007D,No further action at this time
120cadaff0b5d1bc8c7f6dea661739030f11d5397a662754c10bd1475b543827,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.22378829886,52.7687641857,On or near EPINAL WAY,E01025709,Charnwood 007D,No further action at this time
977ead5721ec6d683d33357e2f1893c3af73a17156e5c579dafeea4ba8c1977a,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.20283190564,52.7703063537,On or near BARROW STREET,E01025699,Charnwood 002A,No further action at this time
06dea92723dcc13af406238d1451a6b970dc89487469c0a5efba864956542dfe,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.19641661143,52.7669368802,On or near KING EDWARD ROAD,E01025701,Charnwood 002C,No further action at this time
5c9ab5473fa24890d391b0287140a19781a39df6b54e02d5a11c4bc08afc1ad0,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.20028707925,52.7716736538,On or near COBDEN STREET,E01025699,Charnwood 002A,No further action at this time
3f684e120521021809615bd3dfb2f6e626b976d6423e452fc5585abd3e4d9777,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.19798843632,52.7765755323,On or near WHITEGATE,E01025705,Charnwood 002F,No further action at this time
30449670668fb41c4561c290ca81c6a95d5540b7d3060f06154321f08d9aa99f,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.22011500132,52.7736035507,On or near GEORGE STREET,E01025723,Charnwood 003D,No further action at this time
6c0adc06aceb0819b7a890b3a2a3dcbfd3c738dd88a0d9e20333dbd5c83d9e47,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.20486130315,52.7671196176,On or near VICTORIA PLACE,E01025718,Charnwood 009E,No further action at this time
096138d39c509e97ce8bcb6ea779d7cfac061f1f71fe58a39b9b201db6f6cd39,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.23557965469,52.758987968,On or near KIRKSTONE DRIVE,E01025707,Charnwood 007C,Suspect charged
48d39b37f8fa04ee35560dbda22975c57c6b62ab2a8bb8f2a85cf1d754e70464,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.22509143677,52.7855295461,On or near AERODROME CLOSE,E01025704,Charnwood 002E,No further action at this time
